139525170,-0.5625,0.0,-0.1875,0.0,-0.26999998092651367,-0.05999999865889549
139536924,0.0,-0.375,-0.25,-0.10999999940395355,-0.23999999463558197,-0.12999999523162842
139540214,0.4375,-0.6875,-0.3125,-0.10999999940395355,-0.23999999463558197,-0.12999999523162842
139543096,0.4375,-0.6875,-0.3125,-0.10999999940395355,-0.23999999463558197,-0.12999999523162842
139546408,0.4375,-0.6875,-0.3125,-0.10999999940395355,-0.23999999463558197,-0.12999999523162842
139549279,1.375,-0.625,-0.625,-0.17000000178813934,-0.14999999105930328,-0.1599999964237213
139552092,1.375,-0.625,-0.625,-0.17000000178813934,-0.14999999105930328,-0.1599999964237213
139555214,1.375,-0.625,-0.625,-0.17000000178813934,-0.14999999105930328,-0.1599999964237213
139567183,1.625,-0.6875,-0.5,-0.17000000178813934,-0.09999999403953552,-0.1899999976158142
139570201,1.625,-0.6875,-0.5,-0.17000000178813934,-0.09999999403953552,-0.1899999976158142
139576408,1.625,-0.6875,-0.5,-0.1599999964237213,-0.1599999964237213,-0.09999999403953552
139579302,1.4375,-0.625,-0.625,-0.1599999964237213,-0.1599999964237213,-0.09999999403953552
139584883,1.4375,-0.625,-0.625,-0.1599999964237213,-0.1599999964237213,-0.09999999403953552
139719111,2.5625,-0.375,-0.5,-0.12999999523162842,-0.14999999105930328,-0.09999999403953552
139726935,2.5625,-0.375,-0.5,-0.12999999523162842,-0.14999999105930328,-0.09999999403953552
139732753,2.4375,-0.375,-0.5625,-0.12999999523162842,-0.1599999964237213,-0.07999999821186066
139737992,2.4375,-0.375,-0.5625,-0.14999999105930328,-0.23999999463558197,-0.17999999225139618
139743719,2.625,-0.3125,-0.5,-0.14999999105930328,-0.23999999463558197,-0.17999999225139618
139749134,2.8125,-0.25,-0.625,-0.14000000059604645,-0.1899999976158142,-0.20999999344348907
139753214,2.8125,-0.25,-0.625,-0.14000000059604645,-0.1899999976158142,-0.20999999344348907
139757276,2.8125,-0.25,-0.625,-0.11999999731779099,-0.09999999403953552,-0.32999998331069946
139761330,3.4375,-0.125,-0.5,-0.11999999731779099,-0.09999999403953552,-0.32999998331069946
139767149,3.4375,-0.125,-0.5,-0.11999999731779099,-0.09999999403953552,-0.32999998331069946
139777244,3.1875,0.25,-0.375,-0.10999999940395355,-0.09999999403953552,-0.28999999165534973
139782400,3.375,0.4375,-0.4375,-0.07999999821186066,-0.11999999731779099,-0.19999998807907104
140039966,-2.5625,-0.0625,-0.1875,-0.12999999523162842,-0.07999999821186066,-0.14000000059604645
140044319,-2.5625,-0.0625,-0.1875,-0.12999999523162842,-0.07999999821186066,-0.14000000059604645
