453272005,0.0625,0.0,-0.125,0.009999999776482582,0.0,-0.019999999552965164
453278586,0.0,-0.0625,-0.0625,-0.009999999776482582,0.0,-0.03999999910593033
453286429,0.0625,-0.0625,-0.125,-0.009999999776482582,0.0,-0.03999999910593033
453291507,0.0625,-0.125,-0.0625,0.0,0.009999999776482582,-0.009999999776482582
453298405,0.0625,-0.125,-0.0625,0.0,0.009999999776482582,-0.029999999329447746
453307827,-0.0625,0.0625,0.0,0.0,0.009999999776482582,-0.029999999329447746
453312578,0.0,-0.0625,-0.125,-0.009999999776482582,0.0,0.0
453318880,0.0,-0.0625,-0.125,0.0,0.0,-0.019999999552965164
453322399,0.0625,-0.125,0.0625,0.0,0.0,-0.019999999552965164
453328951,0.0625,-0.125,0.0625,-0.009999999776482582,0.0,-0.009999999776482582
453339382,0.0625,0.0,0.0625,0.0,0.0,-0.03999999910593033
453348459,-0.0625,0.0,-0.0625,0.0,0.0,-0.03999999910593033
453369548,0.0,-0.0625,0.0,0.009999999776482582,-0.009999999776482582,-0.029999999329447746
453377793,-0.0625,-0.0625,-0.0625,0.009999999776482582,-0.009999999776482582,-0.029999999329447746
453382555,0.0625,0.125,0.125,0.0,0.009999999776482582,0.0
453389490,0.0625,0.125,0.125,0.0,0.0,-0.019999999552965164
453397368,0.0,0.1875,0.0,0.0,0.0,-0.019999999552965164
453404887,0.0625,-0.0625,0.0625,0.0,-0.009999999776482582,-0.019999999552965164
453410519,-0.125,0.0625,0.125,-0.019999999552965164,0.0,-0.009999999776482582
453414681,-0.125,0.0625,0.125,-0.019999999552965164,0.0,-0.009999999776482582
453427797,0.0625,0.0625,0.0,0.0,0.0,0.009999999776482582
453432538,0.0,-0.0625,0.125,0.009999999776482582,0.0,-0.029999999329447746
453439440,0.0,-0.0625,0.125,0.0,0.0,-0.019999999552965164
453448783,0.0,0.0,0.0,0.0,0.0,-0.019999999552965164
453460092,0.0,0.0,-0.0625,0.0,0.009999999776482582,-0.029999999329447746
453466165,-0.0625,-0.0625,0.0625,0.0,0.009999999776482582,-0.029999999329447746
453472262,-0.0625,-0.0625,-0.0625,0.009999999776482582,0.0,0.0
453481776,-0.0625,-0.0625,-0.0625,0.0,0.0,-0.009999999776482582
453490104,-0.0625,-0.0625,0.0,0.0,0.0,-0.009999999776482582
453499332,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582
453510351,-0.0625,-0.0625,-0.0625,0.0,0.0,-0.029999999329447746
453516466,0.0,0.0625,0.125,0.0,0.0,-0.029999999329447746
453521529,-0.0625,0.0,-0.0625,0.0,0.0,-0.019999999552965164
453529569,-0.0625,0.0,-0.0625,0.0,0.0,-0.019999999552965164
453535901,0.0625,0.0625,0.0,0.0,0.0,0.0
453545458,0.0625,-0.0625,0.0,0.0,0.0,-0.03999999910593033
453551512,0.0,-0.125,0.0625,0.0,0.0,0.0
453559812,0.0,-0.125,0.0625,0.0,0.0,0.0
453564512,0.0,-0.0625,0.125,0.0,0.0,-0.009999999776482582
453572796,-0.0625,0.125,0.0,0.009999999776482582,0.009999999776482582,0.0
453579910,-0.0625,0.125,0.0,0.009999999776482582,0.009999999776482582,0.0
453586091,0.125,0.0625,0.0625,0.0,0.0,-0.029999999329447746
453592226,0.0625,-0.125,0.0,0.0,0.0,-0.029999999329447746
453602794,0.0625,-0.125,0.0,0.0,0.0,-0.019999999552965164
453610252,0.0,0.0625,0.0625,0.0,0.0,-0.019999999552965164
453616345,-0.0625,0.25,0.125,0.0,0.0,-0.029999999329447746
453622454,0.0625,0.0,0.0,0.0,0.0,0.0
453632986,0.0625,0.0,0.0,0.03999999910593033,0.009999999776482582,0.0
453640138,0.0625,0.0,0.0625,0.03999999910593033,0.009999999776482582,0.0
453649532,0.0625,0.0,-0.0625,0.009999999776482582,0.009999999776482582,-0.04999999701976776
453656062,0.0,0.0,0.0625,0.0,0.0,-0.029999999329447746
453664882,0.0625,0.0,0.0625,0.0,0.0,0.0
453671798,-0.0625,-0.0625,0.0,0.0,0.0,-0.03999999910593033
453679908,-0.0625,-0.0625,0.0,0.0,0.0,-0.03999999910593033
453685809,0.0,0.125,0.0,0.0,0.0,-0.009999999776482582
453693545,0.0625,0.0,0.0625,0.0,0.0,-0.029999999329447746
453700593,0.0625,0.0,0.0625,0.0,0.0,-0.029999999329447746
453707454,-0.0625,0.0625,0.125,0.0,0.0,-0.019999999552965164
453713525,0.0,-0.25,0.0625,0.0,-0.009999999776482582,-0.009999999776482582
453722765,0.0,-0.25,0.0625,0.0,-0.009999999776482582,-0.009999999776482582
453730642,-0.0625,0.125,0.0625,0.0,0.0,0.0
453740080,0.0,0.125,0.125,0.0,0.0,0.0
453749030,0.0625,0.125,0.0625,-0.009999999776482582,0.0,-0.03999999910593033
453759750,-0.0625,-0.0625,0.125,0.0,0.0,-0.019999999552965164
453764465,0.0,0.0,0.1875,-0.009999999776482582,0.0,0.0
453770955,0.0,0.0,0.1875,0.0,-0.009999999776482582,-0.019999999552965164
453777098,0.0625,0.0,0.1875,0.0,-0.009999999776482582,-0.019999999552965164
453784443,0.0,0.125,0.0625,0.0,0.0,-0.019999999552965164
453791761,0.0,0.125,0.0625,0.0,-0.009999999776482582,-0.04999999701976776
453799704,0.0,0.0625,-0.0625,0.0,-0.009999999776482582,-0.04999999701976776
453804481,-0.0625,0.125,0.0625,0.0,0.0,-0.029999999329447746
453813717,0.0625,0.0,-0.125,0.019999999552965164,0.009999999776482582,-0.04999999701976776
453821239,0.0625,0.0,-0.125,0.009999999776482582,0.0,0.0
453830618,0.0,-0.0625,0.0,0.009999999776482582,0.0,0.0
453836939,0.0625,0.0625,0.0625,0.009999999776482582,0.0,-0.009999999776482582
453844409,-0.0625,0.0,0.0,0.019999999552965164,0.0,-0.03999999910593033
453851934,-0.0625,0.0,0.0,0.009999999776482582,0.009999999776482582,-0.009999999776482582
453859451,0.0,-0.0625,0.125,0.009999999776482582,0.009999999776482582,-0.009999999776482582
453864601,-0.0625,0.125,0.0625,0.0,0.0,-0.009999999776482582
453873970,0.0625,-0.0625,0.0625,0.019999999552965164,0.0,-0.009999999776482582
453881465,0.0625,-0.0625,0.0625,0.019999999552965164,0.0,-0.009999999776482582
453889413,-0.0625,0.0625,0.0,0.0,0.0,0.0
453895554,0.0,-0.125,0.125,0.0,0.009999999776482582,-0.019999999552965164
453904536,0.0625,0.0,0.0,0.009999999776482582,0.009999999776482582,-0.009999999776482582
453911841,0.0625,0.0,0.0,0.009999999776482582,0.009999999776482582,-0.009999999776482582
453916624,0.0625,0.1875,0.0625,0.0,0.009999999776482582,-0.009999999776482582
453923024,0.0,0.0625,-0.1875,-0.009999999776482582,0.0,-0.029999999329447746
453932395,0.0,0.0625,-0.1875,0.009999999776482582,0.0,0.0
453941669,0.0,-0.125,0.0,0.009999999776482582,0.0,0.0
453951047,0.0,-0.0625,0.0625,0.0,0.0,-0.03999999910593033
453962785,0.0,0.0625,-0.0625,0.0,0.0,0.0
453968685,0.0,0.0625,0.0625,0.0,0.0,-0.019999999552965164
453974811,0.125,0.0625,-0.0625,-0.009999999776482582,0.0,-0.019999999552965164
453981902,0.125,0.0625,-0.0625,-0.009999999776482582,0.0,-0.019999999552965164
453988051,-0.125,0.0625,0.0625,0.0,0.0,-0.009999999776482582
